428;17;-559;1653176223643;world
428;17;-560;1653176223289;world
428;17;-561;1653176222944;world
422;17;-556;1653176252538;world
428;17;-555;1653176289239;world
428;17;-558;1653176216239;world
421;15;-562;1653176279497;world
487;18;-589;1653457017364;world
426;17;-562;1653176225191;world
424;17;-562;1653176220988;world
487;22;-589;1653457016615;world
418;17;-556;1653457507916;world
418;13;-569;1653461011052;world
414;13;-565;1653461018197;world
418;13;-570;1653461010855;world
414;13;-566;1653461037952;world
412;13;-565;1653461007299;world
416;13;-569;1653461032399;world
412;13;-566;1653461007498;world
416;13;-570;1653461009751;world
418;13;-565;1653461012552;world
418;13;-566;1653461011596;world
418;13;-567;1653461011450;world
416;13;-565;1653461016505;world
418;13;-568;1653461011253;world
416;13;-566;1653461036716;world
428;16;-555;1653176288685;world
412;13;-567;1653461007699;world
414;13;-569;1653461031399;world
412;13;-568;1653461007899;world
414;13;-570;1653461009403;world
412;13;-569;1653461008098;world
412;13;-570;1653461009000;world
422;16;-556;1653176251937;world
487;17;-589;1653457019514;world
428;16;-558;1653176215288;world
487;21;-589;1653457016816;world
424;16;-562;1653176220441;world
418;16;-556;1653176262237;world
428;15;-555;1653176288295;world
422;15;-556;1653176242440;world
428;15;-558;1653176214941;world
487;16;-589;1653457018519;world
487;20;-589;1653457017015;world
421;17;-562;1653176280439;world
427;17;-562;1653176224842;world
424;15;-562;1653176219792;world
418;15;-556;1653176261686;world
425;17;-562;1653176225490;world
417;13;-568;1653461034455;world
415;13;-566;1653461037266;world
413;13;-565;1653461028499;world
417;13;-569;1653461033302;world
417;13;-570;1653461009950;world
413;13;-566;1653461019752;world
413;13;-567;1653461020304;world
415;13;-569;1653461031753;world
417;13;-565;1653461016052;world
417;13;-566;1653461035398;world
415;13;-565;1653461017001;world
417;13;-567;1653461034903;world
415;13;-570;1653461009617;world
413;13;-568;1653461020699;world
413;13;-569;1653461031155;world
413;13;-570;1653461009215;world
428;18;-558;1653458191723;world
487;15;-589;1653457021714;world
418;18;-556;1653458185969;world
421;16;-562;1653176279795;world
487;19;-589;1653457017165;world
422;18;-556;1653458187025;world
