-2848;69;1201;1653426359961;world
-2850;69;1201;1653426377051;world
-2847;71;1200;1653426468261;world
-2846;69;1196;1653426367404;world
-2847;71;1199;1653426474603;world
-2846;69;1200;1653426364503;world
-2850;69;1195;1653426370452;world
-2851;71;1198;1653426476652;world
-2852;69;1196;1653426372402;world
-2851;71;1196;1653432460894;world
-2849;71;1200;1653426470044;world
-2847;71;1198;1653432426344;world
-2852;69;1200;1653426375152;world
-2849;71;1199;1653426473611;world
-2847;71;1197;1653432428794;world
-2848;69;1195;1653426369211;world
-2851;71;1200;1653426471053;world
-2849;71;1198;1653426477411;world
-2847;71;1196;1653432430853;world
-2851;71;1199;1653426472962;world
-2846;70;1200;1653426364702;world
-2847;68;1199;1653426444653;world
-2848;70;1201;1653426362102;world
-2847;68;1198;1653426452303;world
-2849;68;1200;1653432467395;world
-2849;68;1199;1653426445203;world
-2847;68;1197;1653426454053;world
-2850;70;1201;1653426377303;world
-2851;68;1200;1653426446702;world
-2849;68;1198;1653426450602;world
-2847;68;1196;1653426463652;world
-2847;68;1200;1653426442903;world
-2850;70;1195;1653426371203;world
-2852;70;1196;1653426372553;world
-2846;70;1196;1653426367552;world
-2851;68;1199;1653426447496;world
-2849;68;1197;1653426454603;world
-2851;68;1198;1653426449812;world
-2849;68;1196;1653426461561;world
-2852;70;1200;1653426375303;world
-2851;68;1197;1653426457111;world
-2848;70;1195;1653426369353;world
-2851;68;1196;1653426457661;world
-2845;69;1198;1653426366003;world
-2845;69;1197;1653426366603;world
-2846;71;1199;1653426475153;world
-2851;69;1201;1653426376203;world
-2848;71;1200;1653426469602;world
-2846;71;1198;1653432427752;world
-2847;69;1201;1653426363203;world
-2845;69;1199;1653426365302;world
-2853;69;1198;1653426373812;world
-2852;71;1199;1653426472353;world
-2851;69;1195;1653426371803;world
-2853;69;1197;1653426373103;world
-2852;71;1198;1653426476268;world
-2850;71;1196;1653432461352;world
-2848;71;1199;1653426474103;world
-2846;71;1197;1653432428194;world
-2847;69;1195;1653426368461;world
-2850;71;1200;1653426471453;world
-2848;71;1198;1653432425903;world
-2850;71;1199;1653426473211;world
-2848;71;1197;1653432429302;world
-2849;69;1195;1653426369860;world
-2853;69;1199;1653426374454;world
-2850;71;1198;1653426477161;world
-2847;70;1201;1653426363753;world
-2845;70;1199;1653426365452;world
-2848;68;1200;1653426443303;world
-2846;68;1198;1653426451803;world
-2845;70;1198;1653426366153;world
-2848;68;1199;1653426444953;world
-2846;68;1197;1653426453711;world
-2845;70;1197;1653426366752;world
-2850;68;1200;1653426446312;world
-2848;68;1198;1653426453253;world
-2850;68;1199;1653426447152;world
-2848;68;1197;1653426454295;world
-2846;68;1199;1653426444303;world
-2849;70;1195;1653426370003;world
-2853;70;1199;1653426374653;world
-2853;70;1198;1653426374003;world
-2851;70;1195;1653426371953;world
-2853;70;1197;1653426373252;world
-2851;70;1201;1653426376402;world
-2850;68;1198;1653426450153;world
-2848;68;1196;1653426461812;world
-2852;68;1199;1653426449111;world
-2850;68;1197;1653426455452;world
-2847;70;1195;1653426368603;world
-2852;68;1198;1653426449511;world
-2850;68;1196;1653426461162;world
-2852;68;1197;1653426456761;world
