-109;94;-434;1652971434230;world
-119;90;-423;1652969414335;world
-118;92;-422;1652970153257;world
-123;99;-439;1653462291494;world
-119;90;-422;1652971937319;world
-123;99;-441;1653462290644;world
-109;94;-422;1652972296950;world
-119;99;-439;1653462281944;world
-118;92;-434;1652970779742;world
-164;89;-424;1653137244140;world
-119;90;-433;1652969427725;world
-119;90;-434;1652971857525;world
-164;89;-422;1653137248884;world
-109;93;-434;1652971433730;world
-119;89;-429;1652970084521;world
-119;89;-427;1652970085670;world
-118;91;-422;1652970152054;world
-109;93;-422;1652972274149;world
-109;92;-422;1652972273658;world
-163;90;-424;1653137188190;world
-163;90;-426;1653136252060;world
-118;91;-434;1652970779243;world
-159;90;-426;1653136250162;world
-163;90;-422;1653137220528;world
-120;90;-427;1652969617574;world
-120;90;-428;1652969618568;world
-120;90;-429;1652969619230;world
-119;92;-423;1652969415477;world
-118;94;-422;1652970154259;world
-119;92;-433;1652969428875;world
-118;94;-434;1652970780695;world
-109;95;-434;1652971435521;world
-119;91;-423;1652969414937;world
-118;93;-422;1652970153752;world
-109;95;-422;1653041559783;world
-115;99;-439;1653462281055;world
-164;90;-427;1653136238601;world
-111;99;-439;1653462280052;world
-118;93;-434;1652970780238;world
-160;90;-427;1653136240268;world
-107;99;-439;1653462278445;world
-164;90;-425;1653136262419;world
-119;91;-433;1652969428376;world
-164;90;-421;1653136386668;world
-119;94;-423;1652969416483;world
-121;90;-426;1652972559391;world
-120;92;-427;1652969621369;world
-109;90;-434;1652971432229;world
-121;90;-423;1652972573350;world
-121;90;-420;1652972574892;world
-121;99;-439;1653462282396;world
-119;94;-433;1652969429984;world
-121;90;-435;1652972512744;world
-166;89;-423;1653137711367;world
-120;92;-428;1652969654116;world
-121;90;-429;1652972538301;world
-114;88;-438;1653140534060;world
-120;92;-429;1652969638867;world
-114;88;-439;1653140534942;world
-121;90;-432;1652972530152;world
-120;91;-427;1652969630221;world
-120;91;-428;1652969630817;world
-119;93;-422;1652971939207;world
-119;93;-423;1652969415975;world
-118;95;-422;1652970154801;world
-165;90;-426;1653136253203;world
-119;93;-433;1652969429476;world
-161;90;-426;1653136251263;world
-165;90;-422;1653136290498;world
-119;93;-434;1652971859474;world
-118;95;-434;1652970781187;world
-165;90;-424;1653136305068;world
-120;91;-429;1652969631927;world
-161;90;-422;1653136308698;world
-161;90;-424;1653136308102;world
-109;92;-434;1652971433223;world
-118;90;-422;1652970150205;world
-109;91;-422;1652972273150;world
-115;88;-438;1653140533800;world
-118;90;-434;1652970777189;world
-164;87;-423;1653137639517;world
-115;88;-439;1653140534697;world
-119;95;-423;1652969416936;world
-109;91;-434;1652971432724;world
-109;90;-422;1652972272708;world
-117;99;-439;1653462281444;world
-166;90;-425;1653136236956;world
-166;90;-427;1653136237964;world
-113;99;-439;1653462280561;world
-166;90;-421;1653136234963;world
-119;95;-433;1652969430485;world
-162;90;-427;1653136239463;world
-109;99;-439;1653462279493;world
-120;93;-427;1652969620879;world
-115;87;-438;1653025805756;world
-120;93;-428;1652969637119;world
-162;90;-421;1653136385870;world
-120;93;-429;1652969638418;world
-158;90;-427;1653136244307;world
